km,brand,fuel,gear,price,cv,year
15402,Citroen,Gasoline,Manual,8490,70,2017
35000,Citroen,Gasoline,Manual,8490,118,2017
22100,Citroen,Gasoline,Manual,8490,83,2017
25300,Citroen,Gasoline,Manual,8490,83,2017
25600,Opel,Gasoline,Manual,8490,70,2017
36220,Opel,Gasoline,Manual,8490,91,2017
141800,Mercedes-Benz,Diesel,Automatic,34870,193,2017
55800,Audi,Diesel,Automatic,34980,276,2017
68808,Bmw,Diesel,Automatic,35900,324,2017
108625,Audi,Gasoline,Automatic,36819,456,2017
65203,Audi,Diesel,Automatic,36879,324,2017
50500,Audi,Gasoline,Automatic,36950,314,2017
24335,Audi,Diesel,Automatic,37405,193,2017
28843,Volkswagen,Gasoline,Automatic,37425,223,2017
54150,Mercedes-Benz,Diesel,Automatic,37690,262,2017
88000,Bmw,Diesel,Automatic,37820,262,2017
22274,Bmw,Diesel,Automatic,37900,269,2017
58334,Volkswagen,Diesel,Automatic,37925,266,2017
76800,Audi,Diesel,Automatic,37980,193,2017
44503,Volkswagen,Diesel,Automatic,38850,152,2017
34600,Volvo,Gasoline,Automatic,38890,258,2017
61296,Bmw,Diesel,Automatic,38900,262,2017
84396,Bmw,Hybrid,Automatic,38900,248,2017
132331,Mercedes-Benz,Diesel,Automatic,38950,262,2017
22400,Audi,Diesel,Automatic,39480,193,2017
67200,Audi,Diesel,Automatic,39880,266,2017
25000,Ford,Gasoline,Manual,10800,102,2017
56430,Kia,Gasoline,Manual,10860,100,2017
14376,Seat,Gasoline,Manual,10880,76,2017
74800,Ford,Gasoline,Manual,10880,102,2017
112908,Peugeot,Diesel,Manual,10890,122,2017
205000,Skoda,Diesel,Automatic,10895,152,2017
20476,Mitsubishi,Gasoline,Automatic,10900,81,2017
139000,Bmw,Diesel,Automatic,10950,152,2017
47423,Renault,Diesel,Manual,10970,112,2017
86788,Peugeot,Gasoline,Manual,10980,112,2017
30142,Smart,Gasoline,Automatic,10980,72,2017
37200,Skoda,Diesel,Manual,10980,91,2017
49500,Citroen,Gasoline,Manual,10990,112,2017
15867,Fiat,Gasoline,Manual,10990,70,2017
29132,Renault,Gasoline,Manual,10990,91,2017
80000,Opel,Gasoline,Automatic,10999,106,2017
36000,Seat,Gasoline,Manual,11000,96,2017
115781,Volkswagen,Diesel,Manual,11220,112,2017
65820,Mini,Diesel,Manual,11250,96,2017
28000,Opel,Gasoline,Manual,8490,76,2017
45000,Opel,Gasoline,Manual,8490,91,2017
22916,Opel,Gasoline,Manual,8490,70,2017
69998,Dacia,Diesel,Manual,8490,91,2017
45321,Opel,Gasoline,Manual,8490,91,2017
46000,Opel,Gasoline,Manual,8490,91,2017
30000,Opel,Gasoline,Manual,8490,70,2017
35850,Fiat,Gasoline,Manual,8499,70,2017
176000,Volkswagen,Diesel,Manual,8500,112,2017
43086,Smart,Gasoline,Automatic,8500,72,2017
51000,Citroen,Gasoline,Manual,8500,83,2017
52960,Skoda,Gasoline,Manual,8590,76,2017
152000,Opel,Diesel,Manual,8650,112,2017
123000,Hyundai,Gasoline,Manual,8650,102,2017
137000,Opel,Diesel,Manual,8650,112,2017
100000,Nissan,Diesel,Manual,8650,112,2017
149000,Opel,Diesel,Manual,8650,138,2017
43600,Opel,Gasoline,Manual,8650,70,2017
131000,Opel,Diesel,Manual,8650,112,2017
134000,Opel,Diesel,Manual,8650,112,2017
91500,Volvo,Gasoline,Automatic,39890,324,2017
34000,Bmw,Hybrid,Automatic,39985,317,2017
30000,Audi,Diesel,Automatic,39990,331,2017
30000,Audi,Gasoline,Automatic,42470,359,2017
13962,Mercedes-Benz,Gasoline,Automatic,42670,338,2017
57700,Volvo,Gasoline,Automatic,42890,324,2017
49791,Audi,Gasoline,Automatic,42990,456,2017
32100,Volvo,Diesel,Automatic,43890,227,2017
63400,Volvo,Gasoline,Automatic,43890,258,2017
29999,Mercedes-Benz,Gasoline,Automatic,43999,372,2017
46096,Audi,Diesel,Automatic,44780,290,2017
49250,Mercedes-Benz,Diesel,Automatic,44900,262,2017
43733,Volkswagen,Diesel,Automatic,44925,207,2017
62955,Bmw,Diesel,Automatic,45900,262,2017
32126,Audi,Diesel,Automatic,46880,266,2017
55150,Mercedes-Benz,Diesel,Automatic,46890,262,2017
33446,Audi,Diesel,Automatic,47819,324,2017
103626,Mercedes-Benz,Diesel,Automatic,49630,262,2017
42506,Mercedes-Benz,Diesel,Automatic,49670,193,2017
87276,Ford,Diesel,Manual,11330,76,2017
43912,Seat,Gasoline,Manual,11330,87,2017
116525,Volkswagen,Diesel,Manual,11330,112,2017
40187,Ford,Gasoline,Manual,11400,127,2017
71040,Opel,Diesel,Manual,11440,112,2017
91985,Volkswagen,Diesel,Manual,11440,118,2017
191962,Mazda,Diesel,Automatic,11450,177,2017
13009,Smart,Gasoline,Automatic,11466,72,2017
71300,Opel,Gasoline,Manual,11490,142,2017
54000,Nissan,Diesel,Manual,11500,112,2017
120000,Volkswagen,Diesel,Manual,11500,118,2017
31960,Renault,Gasoline,Manual,11550,91,2017
96856,Volkswagen,Diesel,Manual,11550,112,2017
24595,Renault,Gasoline,Manual,11600,118,2017
62170,Ford,Diesel,Automatic,11620,122,2017
109250,Opel,Diesel,Automatic,11650,138,2017
87000,Opel,Diesel,Manual,11700,122,2017
86687,Ford,Gasoline,Automatic,11788,102,2017
200000,Ford,Diesel,Automatic,11800,152,2017
19818,Fiat,Gasoline,Manual,11800,70,2017
50155,Skoda,Gasoline,Manual,8660,76,2017
52500,Renault,Gasoline,Manual,8750,91,2017
107382,Nissan,Diesel,Manual,8790,112,2017
40000,Opel,Gasoline,Automatic,8790,106,2017
30198,Renault,Gasoline,Manual,8791,74,2017
108500,Skoda,Diesel,Manual,8800,91,2017
150000,Opel,Diesel,Manual,8850,112,2017
51895,Ford,Gasoline,Manual,8880,87,2017
84043,Ford,Gasoline,Manual,8880,87,2017
26141,Ford,Gasoline,Manual,8880,61,2017
77323,Volkswagen,Gasoline,Manual,8880,61,2017
88490,Opel,Gasoline,Manual,8890,102,2017
34788,Toyota,Gasoline,Manual,8890,70,2017
37495,Toyota,Gasoline,Manual,8890,70,2017
23390,Nissan,Gasoline,Manual,8890,81,2017
34800,Opel,Gasoline,Manual,8890,70,2017
50000,Opel,Gasoline,Manual,8890,91,2017
12800,Smart,Electric,Automatic,8900,83,2017
27034,Opel,Gasoline,Manual,8950,91,2017
34400,Mercedes-Benz,Gasoline,Automatic,49870,338,2017
60000,Audi,Diesel,Automatic,49879,390,2017
31000,Volvo,Diesel,Automatic,49890,227,2017
46099,Porsche,Gasoline,Automatic,51880,256,2017
78800,Audi,Diesel,Automatic,52479,441,2017
65494,Audi,Diesel,Automatic,54499,276,2017
10600,Cadillac,Gasoline,Automatic,56710,658,2017
61232,Porsche,Gasoline,Automatic,56800,365,2017
40000,Audi,Diesel,Automatic,57680,266,2017
53010,Porsche,Gasoline,Automatic,58450,406,2017
25500,Volvo,Hybrid,Automatic,59890,414,2017
49793,Audi,Gasoline,Automatic,61990,613,2017
78000,Mercedes-Benz,Gasoline,Automatic,62900,593,2017
61935,Audi,Diesel,Automatic,63479,441,2017
53557,Audi,Diesel,Automatic,63525,441,2017
37750,Mercedes-Benz,Gasoline,Automatic,63670,461,2017
32750,Porsche,Hybrid,Automatic,82500,468,2017
57433,Porsche,Hybrid,Automatic,82500,468,2017
22936,Corvette,Gasoline,Automatic,86980,668,2017
48744,Porsche,Gasoline,Automatic,89500,557,2017
70846,Ford,Gasoline,Manual,11880,127,2017
102938,Volkswagen,Diesel,Manual,11880,112,2017
85815,Opel,Diesel,Manual,11880,138,2017
54800,Volkswagen,Gasoline,Manual,11885,76,2017
73000,Mini,Gasoline,Manual,11888,103,2017
70306,Citroen,Diesel,Automatic,11890,122,2017
25601,Mini,Gasoline,Manual,11899,76,2017
244260,Mercedes-Benz,Diesel,Manual,11899,145,2017
148000,Mini,Diesel,Manual,11900,118,2017
92000,Opel,Diesel,Manual,11900,138,2017
176468,Mazda,Diesel,Manual,11900,152,2017
74899,Volkswagen,Diesel,Manual,11960,118,2017
52000,Suzuki,Gasoline,Automatic,11980,95,2017
48932,Peugeot,Gasoline,Manual,11980,112,2017
118427,Skoda,Diesel,Manual,11980,112,2017
67970,Fiat,Diesel,Manual,11990,122,2017
31600,Citroen,Gasoline,Manual,11990,112,2017
35750,Renault,Gasoline,Manual,11990,134,2017
61450,Fiat,Diesel,Manual,8950,122,2017
56464,Suzuki,Gasoline,Manual,8950,95,2017
87200,Skoda,Gasoline,Manual,8980,96,2017
166000,Volkswagen,Diesel,Automatic,8990,112,2017
71500,Skoda,Gasoline,Manual,8990,91,2017
24001,Citroen,Gasoline,Manual,8990,83,2017
60614,Fiat,Gasoline,Manual,8990,70,2017
17420,Dacia,Gasoline,Manual,8990,91,2017
88000,Opel,Diesel,Manual,8999,112,2017
130000,Opel,Diesel,Automatic,8999,138,2017
39263,Hyundai,Gasoline,Automatic,8999,88,2017
125000,Opel,Diesel,Manual,8999,112,2017
41750,Fiat,Gasoline,Manual,8999,70,2017
124000,Opel,Diesel,Manual,8999,138,2017
129000,Opel,Diesel,Automatic,8999,138,2017
143000,Opel,Diesel,Manual,8999,138,2017
128000,Opel,Diesel,Manual,8999,112,2017
32000,Hyundai,Gasoline,Manual,9000,88,2017
48742,Porsche,Gasoline,Automatic,93880,557,2017
15700,Honda,Gasoline,Automatic,199900,589,2017
16800,Fiat,Gasoline,Manual,9490,70,2017
51967,Fiat,Gasoline,Manual,9490,106,2017
21800,Fiat,Gasoline,Manual,10990,70,2017
26430,Skoda,Gasoline,Automatic,11400,91,2017
32489,Fiat,Gasoline,Manual,11499,106,2017
46900,Fiat,Diesel,Manual,11890,122,2017
39800,Fiat,Diesel,Automatic,13380,122,2017
49623,Mini,Gasoline,Manual,13900,138,2017
10700,Fiat,Gasoline,Automatic,14990,70,2017
54695,Bmw,Gasoline,Automatic,15450,138,2017
33736,Opel,Gasoline,Automatic,15690,112,2017
28000,Skoda,Gasoline,Manual,15800,152,2017
34436,Mini,Gasoline,Manual,16390,138,2017
62005,Bmw,Gasoline,Automatic,16900,138,2017
33000,Volkswagen,Diesel,Automatic,16900,118,2017
24700,Seat,Gasoline,Automatic,17890,181,2017
29640,Mini,Gasoline,Automatic,18900,138,2017
70000,Renault,Diesel,Automatic,19300,162,2017
35000,Volkswagen,Gasoline,Manual,11999,91,2017
168185,Ford,Diesel,Automatic,12000,181,2017
177024,Audi,Diesel,Manual,12200,112,2017
177339,Volkswagen,Diesel,Automatic,12250,122,2017
43500,Volkswagen,Diesel,Manual,12275,91,2017
47950,Volkswagen,Gasoline,Manual,12290,76,2017
108000,Bmw,Diesel,Automatic,12350,152,2017
45500,Peugeot,Gasoline,Manual,12360,133,2017
146463,Opel,Diesel,Manual,12400,138,2017
10570,Volkswagen,Gasoline,Automatic,12400,76,2017
59584,Kia,Gasoline,Manual,12440,122,2017
86296,Opel,Diesel,Automatic,12440,138,2017
52726,Volkswagen,Gasoline,Automatic,12440,91,2017
36553,Mini,Gasoline,Manual,12449,103,2017
26416,Audi,Gasoline,Manual,12450,96,2017
46812,Peugeot,Diesel,Manual,12450,122,2017
144892,Opel,Diesel,Manual,12450,138,2017
89744,Renault,Diesel,Automatic,12450,112,2017
48000,Toyota,Hybrid,Automatic,12470,76,2017
117830,Seat,Diesel,Automatic,12480,118,2017
44813,Dacia,Gasoline,Manual,7550,91,2017
31842,Renault,Gasoline,Manual,7990,61,2017
78400,Renault,Gasoline,Manual,8350,72,2017
34660,Renault,Gasoline,Manual,8490,91,2017
28300,Renault,Electric,Automatic,8990,59,2017
13500,Renault,Electric,Automatic,8990,89,2017
33312,Fiat,Gasoline,Automatic,9970,70,2017
110000,Volkswagen,Diesel,Manual,9999,112,2017
91600,Renault,Diesel,Manual,9999,76,2017
40750,Renault,Electric,Automatic,10447,93,2017
17773,Renault,Gasoline,Manual,10690,91,2017
51000,Renault,Gasoline,Manual,10790,120,2017
10900,Renault,Electric,Automatic,10950,93,2017
60000,Renault,Diesel,Manual,10980,112,2017
25840,Ford,Gasoline,Manual,10990,102,2017
47561,Mazda,Gasoline,Manual,10990,91,2017
251497,Renault,Diesel,Manual,11900,133,2017
33180,Citroen,Gasoline,Manual,6980,70,2017
29991,Peugeot,Gasoline,Manual,6990,70,2017
43609,Opel,Gasoline,Manual,7349,76,2017
92000,Smart,Gasoline,Automatic,7490,72,2017
36140,Skoda,Gasoline,Manual,7670,61,2017
70580,Renault,Gasoline,Manual,7690,74,2017
74460,Dacia,Gasoline,Manual,7700,91,2017
16170,Skoda,Gasoline,Manual,7870,61,2017
14522,Renault,Gasoline,Manual,7900,70,2017
29590,Peugeot,Gasoline,Manual,7990,69,2017
38720,Peugeot,Gasoline,Manual,7990,69,2017
20415,Hyundai,Gasoline,Manual,8200,85,2017
43350,Citroen,Gasoline,Manual,8790,83,2017
19500,Kia,Gasoline,Manual,9400,85,2017
69150,Volkswagen,Diesel,Manual,9449,91,2017
70159,Mitsubishi,Gasoline,Manual,9550,119,2017
63112,Volkswagen,Gasoline,Manual,9725,91,2017
147945,Renault,Diesel,Manual,9890,112,2017
18482,Renault,Gasoline,Manual,9890,91,2017
52000,Renault,Gasoline,Manual,9890,91,2017
9304,Renault,Electric,Automatic,4990,11,2017
39356,Mitsubishi,Gasoline,Manual,5880,72,2017
62277,Dacia,Gasoline,Manual,7490,74,2017
5923,Skoda,Gasoline,Manual,7990,61,2017
65726,Renault,Electric,Automatic,8390,59,2017
11140,Skoda,Gasoline,Manual,8480,61,2017
49040,Renault,Electric,Automatic,9981,59,2017
16413,Fiat,Gasoline,Manual,9990,70,2017
9175,Renault,Gasoline,Manual,9990,74,2017
78715,Dacia,Gasoline,Manual,10290,127,2017
3950,Volkswagen,Gasoline,Manual,10740,76,2017
32267,Seat,Diesel,Manual,10890,106,2017
63886,Volkswagen,Diesel,Manual,10930,106,2017
103818,Skoda,Diesel,Manual,10990,118,2017
65679,Mazda,Gasoline,Manual,11080,91,2017
134926,Volkswagen,Diesel,Manual,11430,152,2017
34506,Volkswagen,Gasoline,Manual,11930,91,2017
25500,Volkswagen,Gasoline,Manual,11999,91,2017
63000,Opel,Gasoline,Manual,9000,102,2017
65742,Fiat,Diesel,Manual,9090,96,2017
60000,Citroen,Gasoline,Manual,9100,83,2017
83600,Renault,Diesel,Manual,9100,91,2017
73000,Ford,Gasoline,Manual,9200,102,2017
70000,Fiat,Gasoline,Manual,9200,70,2017
55152,Suzuki,Gasoline,Manual,9200,138,2017
57350,Toyota,Gasoline,Manual,9250,70,2017
33145,Ford,Gasoline,Manual,9250,87,2017
177623,Volkswagen,Diesel,Manual,9250,118,2017
39500,Opel,Gasoline,Manual,9300,102,2017
20600,Microcar,Diesel,Automatic,9300,8,2017
110871,Opel,Diesel,Manual,9330,138,2017
38229,Opel,Gasoline,Manual,9370,88,2017
33734,Ford,Gasoline,Manual,9380,87,2017
27490,Nissan,Gasoline,Manual,9390,99,2017
36990,Nissan,Gasoline,Manual,9390,99,2017
17550,Opel,Gasoline,Manual,9390,65,2017
63500,Skoda,Gasoline,Manual,9400,91,2017
30000,Citroen,Gasoline,Manual,9450,83,2017
74310,Bmw,Gasoline,Automatic,19400,138,2017
79987,Alfa,Diesel,Automatic,19589,152,2017
11872,Fiat,Gasoline,Manual,20990,142,2017
87049,Bmw,Diesel,Automatic,21900,193,2017
23070,Bmw,Gasoline,Automatic,22400,195,2017
66155,Bmw,Diesel,Automatic,22900,193,2017
86445,Bmw,Diesel,Manual,22995,193,2017
85730,Opel,Gasoline,Automatic,23990,330,2017
41600,Alfa,Gasoline,Automatic,23990,203,2017
74190,Bmw,Diesel,Automatic,25700,193,2017
61684,Bmw,Gasoline,Automatic,25900,187,2017
62446,Bmw,Gasoline,Automatic,26700,195,2017
47300,Bmw,Diesel,Automatic,26900,234,2017
52884,Bmw,Diesel,Automatic,27700,221,2017
24460,Bmw,Gasoline,Automatic,27900,187,2017
37495,Bmw,Diesel,Automatic,28200,234,2017
54000,Bmw,Gasoline,Automatic,29000,187,2017
30070,Bmw,Diesel,Automatic,30700,193,2017
69710,Bmw,Hybrid,Automatic,30700,256,2017
46004,Bmw,Gasoline,Automatic,30700,187,2017
170115,Audi,Diesel,Manual,12480,118,2017
11400,Volkswagen,Gasoline,Manual,12485,91,2017
43256,Fiat,Gasoline,Manual,12490,122,2017
115000,Volkswagen,Diesel,Manual,12500,103,2017
48024,Nissan,Gasoline,Manual,12500,118,2017
50000,Ford,Gasoline,Automatic,12500,106,2017
22900,Ford,Gasoline,Manual,12500,127,2017
50100,Opel,Gasoline,Manual,12500,152,2017
106000,Volkswagen,Gasoline,Manual,12500,112,2017
30000,Toyota,Gasoline,Manual,12500,118,2017
23000,Volkswagen,Gasoline,Manual,12500,91,2017
40087,Ford,Gasoline,Automatic,12550,102,2017
52000,Fiat,Gasoline,Manual,12650,122,2017
92900,Volkswagen,Diesel,Automatic,12650,112,2017
99998,Opel,Diesel,Automatic,12650,138,2017
110330,Volkswagen,Diesel,Manual,12660,118,2017
82000,Volkswagen,Diesel,Manual,12700,112,2017
100000,Volkswagen,Diesel,Manual,12700,103,2017
41000,Suzuki,Gasoline,Manual,12700,122,2017
68358,Renault,Diesel,Manual,11990,112,2017
36500,Renault,Gasoline,Manual,11990,120,2017
93358,Hyundai,Gasoline,Manual,12086,137,2017
122500,Mazda,Gasoline,Automatic,12480,122,2017
73811,Volkswagen,Diesel,Manual,12956,118,2017
105600,Renault,Diesel,Manual,12990,133,2017
103487,Volkswagen,Diesel,Automatic,13490,118,2017
139000,Volkswagen,Diesel,Manual,13750,103,2017
49100,Ford,Gasoline,Automatic,13930,113,2017
122208,Ford,Diesel,Manual,13990,152,2017
42500,Renault,Diesel,Manual,14760,133,2017
174100,Volkswagen,Diesel,Manual,14870,152,2017
61573,Kia,Gasoline,Manual,14880,134,2017
31800,Volvo,Gasoline,Manual,14990,124,2017
104700,Volkswagen,Diesel,Automatic,14990,118,2017
100263,Ford,Diesel,Manual,14990,152,2017
41688,Volkswagen,Gasoline,Automatic,15440,127,2017
51535,Bmw,Diesel,Automatic,15551,118,2017
35900,Audi,Gasoline,Manual,15880,118,2017
70412,Ford,Diesel,Manual,15990,152,2017
24959,Hyundai,Gasoline,Manual,9900,88,2017
28290,Volkswagen,Gasoline,Manual,9930,61,2017
85000,Dacia,Gasoline,Manual,9985,127,2017
183000,Volkswagen,Diesel,Manual,10379,118,2017
113718,Ford,Diesel,Manual,10880,152,2017
39900,Hyundai,Gasoline,Automatic,10900,88,2017
20100,Hyundai,Gasoline,Manual,10999,102,2017
24441,Renault,Gasoline,Manual,11290,102,2017
46395,Hyundai,Gasoline,Manual,11336,142,2017
39223,Renault,Gasoline,Manual,11390,91,2017
69700,Skoda,Diesel,Manual,11429,91,2017
118273,Ford,Diesel,Automatic,11440,152,2017
27146,Opel,Gasoline,Automatic,11440,91,2017
14500,Smart,Gasoline,Automatic,11480,91,2017
37067,Volkswagen,Gasoline,Automatic,11480,76,2017
52703,Renault,Diesel,Manual,11489,112,2017
21185,Citroen,Diesel,Manual,11850,100,2017
33585,Renault,Diesel,Manual,11890,91,2017
95425,Renault,Diesel,Manual,11890,112,2017
86854,Skoda,Diesel,Manual,12220,152,2017
90211,Fiat,Gasoline,Manual,12490,122,2017
81153,Alfa,Gasoline,Manual,12490,122,2017
23220,Renault,Electric,Automatic,12590,59,2017
109583,Ford,Diesel,Automatic,12950,152,2017
27504,Renault,Gasoline,Manual,12990,120,2017
132900,Skoda,Diesel,Manual,13390,152,2017
46990,Kia,Gasoline,Manual,13440,100,2017
27690,Kia,Gasoline,Manual,13440,85,2017
100448,Volkswagen,Diesel,Manual,13590,152,2017
57295,Seat,Diesel,Manual,13660,152,2017
37669,Bmw,Gasoline,Manual,13870,138,2017
92803,Ford,Diesel,Manual,13950,152,2017
65911,Renault,Diesel,Manual,14280,133,2017
81140,Skoda,Diesel,Automatic,14330,152,2017
46834,Hyundai,Gasoline,Manual,14330,179,2017
30029,Ford,Diesel,Manual,14350,122,2017
28942,Seat,Gasoline,Manual,14680,127,2017
17741,Volkswagen,Gasoline,Automatic,14850,96,2017
26345,Renault,Gasoline,Manual,15990,134,2017
71345,Volkswagen,Diesel,Manual,16550,152,2017
62065,Ford,Gasoline,Manual,16590,152,2017
75099,Hyundai,Diesel,Automatic,17220,138,2017
87555,Audi,Diesel,Automatic,17420,152,2017
57207,Ford,Diesel,Manual,17490,152,2017
66295,Audi,Diesel,Manual,17661,152,2017
53300,Audi,Gasoline,Manual,17667,152,2017
63461,Volkswagen,Gasoline,Manual,18450,152,2017
59000,Renault,Diesel,Automatic,18490,162,2017
82307,Seat,Diesel,Automatic,18660,193,2017
31335,Volkswagen,Gasoline,Automatic,18690,127,2017
53700,Toyota,Hybrid,Automatic,18770,99,2017
114533,Volkswagen,Diesel,Automatic,18890,152,2017
52400,Audi,Gasoline,Manual,18990,152,2017
47300,Seat,Gasoline,Automatic,19490,181,2017
137514,Volkswagen,Diesel,Automatic,19888,152,2017
14750,Volkswagen,Gasoline,Manual,11930,76,2017
54609,Renault,Gasoline,Automatic,11980,120,2017
28000,Smart,Gasoline,Automatic,11990,91,2017
94344,Renault,Diesel,Manual,11990,112,2017
83946,Renault,Diesel,Manual,11990,112,2017
15000,Smart,Gasoline,Automatic,11999,91,2017
81019,Hyundai,Diesel,Manual,12060,143,2017
55000,Mitsubishi,Gasoline,Manual,12190,119,2017
62000,Opel,Gasoline,Manual,12280,127,2017
29000,Smart,Gasoline,Automatic,12399,91,2017
65996,Ford,Diesel,Manual,12440,122,2017
39805,Citroen,Gasoline,Automatic,12440,112,2017
55842,Volkswagen,Gasoline,Manual,12440,127,2017
79210,Seat,Gasoline,Manual,12449,112,2017
35828,Renault,Gasoline,Manual,12450,133,2017
146400,Mazda,Diesel,Manual,12500,152,2017
36336,Opel,Gasoline,Manual,12550,152,2017
134300,Skoda,Diesel,Automatic,12739,118,2017
59796,Opel,Diesel,Manual,12790,127,2017
38710,Kia,Gasoline,Manual,14860,137,2017
52926,Renault,Gasoline,Manual,14890,133,2017
18330,Volkswagen,Gasoline,Manual,14970,127,2017
55062,Skoda,Gasoline,Manual,14980,118,2017
75000,Ford,Gasoline,Manual,14990,185,2017
52673,Volkswagen,Gasoline,Automatic,15260,127,2017
38340,Kia,Gasoline,Manual,15440,134,2017
34710,Hyundai,Gasoline,Manual,15440,142,2017
24264,Renault,Gasoline,Automatic,15890,120,2017
64335,Volkswagen,Gasoline,Manual,15930,127,2017
101922,Skoda,Diesel,Automatic,15980,152,2017
57039,Hyundai,Diesel,Manual,16750,143,2017
68721,Hyundai,Gasoline,Automatic,16950,167,2017
65217,Skoda,Gasoline,Automatic,16980,152,2017
35771,Mazda,Gasoline,Manual,17220,133,2017
66655,Hyundai,Diesel,Automatic,17440,188,2017
109250,Skoda,Diesel,Automatic,17660,193,2017
111726,Skoda,Diesel,Automatic,17780,187,2017
54280,Kia,Gasoline,Manual,17860,207,2017
44900,Honda,Gasoline,Manual,17890,143,2017
12969,Mercedes-Benz,Diesel,Manual,19935,116,2017
78416,Volkswagen,Diesel,Manual,20330,152,2017
50730,Renault,Diesel,Automatic,21440,179,2017
66057,Mazda,Diesel,Manual,21480,177,2017
93990,Volvo,Diesel,Automatic,21490,193,2017
64832,Audi,Gasoline,Automatic,22400,152,2017
67331,Volkswagen,Diesel,Automatic,22450,193,2017
72490,Volvo,Diesel,Automatic,22850,193,2017
58899,Ford,Gasoline,Automatic,22990,242,2017
87491,Bmw,Diesel,Manual,23440,193,2017
31262,Audi,Gasoline,Automatic,23484,152,2017
105565,Volkswagen,Gasoline,Automatic,23890,181,2017
47810,Audi,Diesel,Automatic,24192,152,2017
72967,Audi,Diesel,Automatic,24414,187,2017
15000,Volvo,Diesel,Manual,24450,193,2017
92000,Bmw,Gasoline,Automatic,24900,248,2017
65500,Ford,Diesel,Automatic,24930,212,2017
85000,Volvo,Diesel,Automatic,24950,193,2017
96938,Skoda,Diesel,Automatic,24970,193,2017
88609,Kia,Diesel,Manual,12880,118,2017
62360,Volkswagen,Gasoline,Manual,12889,112,2017
58700,Renault,Gasoline,Manual,12890,134,2017
56000,Smart,Gasoline,Automatic,12950,91,2017
95096,Renault,Diesel,Manual,12990,112,2017
41805,Renault,Gasoline,Manual,12990,134,2017
38454,Renault,Gasoline,Manual,12990,118,2017
75855,Renault,Diesel,Manual,12990,112,2017
35126,Opel,Gasoline,Manual,13130,127,2017
36060,Ford,Gasoline,Manual,13330,127,2017
107000,Ford,Diesel,Automatic,13385,152,2017
36000,Mazda,Gasoline,Manual,13480,122,2017
47418,Renault,Gasoline,Manual,13490,133,2017
43390,Mitsubishi,Gasoline,Manual,13780,119,2017
65831,Renault,Diesel,Manual,13790,112,2017
34110,Skoda,Diesel,Manual,13840,91,2017
28040,Skoda,Gasoline,Manual,13870,87,2017
86300,Mercedes-Benz,Diesel,Manual,13890,112,2017
32514,Volkswagen,Gasoline,Automatic,17930,152,2017
41765,Hyundai,Diesel,Automatic,17950,143,2017
139095,Skoda,Diesel,Automatic,17980,187,2017
41283,Mazda,Gasoline,Manual,18330,133,2017
23076,Renault,Diesel,Manual,18330,133,2017
82990,Audi,Diesel,Automatic,18890,152,2017
89537,Skoda,Diesel,Automatic,18890,193,2017
77168,Bmw,Gasoline,Automatic,18999,138,2017
70117,Skoda,Diesel,Manual,19980,193,2017
110111,Skoda,Gasoline,Manual,20980,152,2017
98102,Volkswagen,Diesel,Manual,21490,187,2017
64906,Land,Diesel,Automatic,21770,152,2017
